amount_expected,amount_actual,amount_diff_pct,time_pending_seconds,decline_code_category,remitter_bank_historical_td_rate,is_duplicate_flag,label
33721.37,33721.37,0.0,44,none,0.206,0,stuck_payment
66541.32,66541.32,0.0,8,none,0.2195,0,stuck_payment
408.16,408.16,0.0,52,none,0.2231,0,stuck_payment
60230.73,60230.73,0.0,36,none,0.1903,0,no_mismatch
45246.62,45246.62,0.0,112,none,0.1092,0,stuck_payment
98619.52,98619.52,0.0,105,none,0.1621,0,stuck_payment
96962.8,96962.8,0.0,87,none,0.1556,0,stuck_payment
61297.98,69167.67,12.8384,85,none,0.2272,0,wrong_amount
29456.91,28190.93,4.2977,17,none,0.0309,0,wrong_amount
99630.84,99630.84,0.0,60,TD,0.1171,0,no_mismatch
66297.95,66297.95,0.0,28,TD,0.2366,0,no_mismatch
10636.42,10636.42,0.0,4,TD,0.233,0,no_mismatch
76654.25,76654.25,0.0,33,none,0.2384,0,no_mismatch
66581.09,66581.09,0.0,82,none,0.0317,0,stuck_payment
87206.87,87206.87,0.0,99,none,0.0255,0,stuck_payment
91025.7,91025.7,0.0,93,none,0.1641,0,stuck_payment
85628.49,85628.49,0.0,29,TD,0.0798,0,no_mismatch
34089.76,34089.76,0.0,25,none,0.0379,0,duplicate_charge
85347.7,85347.7,0.0,74,none,0.0846,0,stuck_payment
19066.78,19066.78,0.0,55,none,0.0976,0,stuck_payment
79676.87,79676.87,0.0,78,none,0.0356,1,duplicate_charge
85250.97,85250.97,0.0,105,none,0.2109,0,stuck_payment
45632.87,45632.87,0.0,19,none,0.2138,0,no_mismatch
3530.95,3530.95,0.0,65,none,0.0396,0,duplicate_charge
70681.57,70681.57,0.0,107,TD,0.08,0,no_mismatch
5975.38,5975.38,0.0,20,none,0.0605,0,no_mismatch
81060.82,81060.82,0.0,7,none,0.1962,0,no_mismatch
72766.81,72766.81,0.0,105,none,0.2136,0,stuck_payment
54839.5,54839.5,0.0,87,none,0.0936,0,stuck_payment
7275.14,7275.14,0.0,37,none,0.0568,0,no_mismatch
39437.87,30537.29,22.5686,109,none,0.083,0,wrong_amount
57758.03,57758.03,0.0,62,TD,0.0448,0,no_mismatch
74863.41,74863.41,0.0,2,none,0.2155,0,no_mismatch
78571.38,78571.38,0.0,49,none,0.1125,0,stuck_payment
92605.94,65542.05,29.2248,7,BD,0.1337,0,no_mismatch
43438.76,34022.47,21.6772,5,BD,0.1052,0,no_mismatch
59655.93,46318.99,22.3564,100,none,0.2064,0,wrong_amount
63270.12,63270.12,0.0,2,BD,0.0298,0,no_mismatch
66912.34,66912.34,0.0,3,none,0.247,0,no_mismatch
69403.21,81747.93,17.787,62,none,0.1787,0,wrong_amount
12611.12,12611.12,0.0,92,none,0.2009,0,stuck_payment
81305.51,94869.18,16.6824,9,none,0.1503,0,wrong_amount
79027.76,61175.42,22.59,24,none,0.1769,1,duplicate_charge
44778.56,44778.56,0.0,6,BD,0.0595,0,no_mismatch
56293.37,56293.37,0.0,5,BD,0.0399,0,no_mismatch
96630.99,68305.44,29.3131,32,none,0.2371,0,wrong_amount
78301.9,78301.9,0.0,57,BD,0.1277,0,no_mismatch
91087.24,91087.24,0.0,78,none,0.0604,1,duplicate_charge
81994.35,81994.35,0.0,25,BD,0.2155,0,no_mismatch
13507.38,13507.38,0.0,76,none,0.0408,0,stuck_payment
7528.53,7528.53,0.0,49,none,0.0492,0,stuck_payment
94479.57,94479.57,0.0,89,BD,0.0589,0,no_mismatch
27013.03,27013.03,0.0,83,TD,0.0993,0,no_mismatch
82068.77,82068.77,0.0,54,none,0.0859,0,stuck_payment
37956.3,37956.3,0.0,32,BD,0.0399,0,no_mismatch
54882.04,65422.67,19.206,117,none,0.0756,0,wrong_amount
22653.97,20090.12,11.3174,49,none,0.1979,0,wrong_amount
52694.92,52694.92,0.0,76,none,0.1275,0,stuck_payment
70075.51,70075.51,0.0,71,TD,0.0338,1,duplicate_charge
31867.84,31867.84,0.0,24,none,0.1879,0,no_mismatch
53215.05,53215.05,0.0,109,none,0.1522,0,stuck_payment
68697.17,68697.17,0.0,85,BD,0.1009,0,no_mismatch
5381.18,5381.18,0.0,48,none,0.0698,0,stuck_payment
70708.0,91628.66,29.5874,65,TD,0.2386,0,no_mismatch
71874.83,71874.83,0.0,30,none,0.2159,0,no_mismatch
40710.83,40710.83,0.0,12,none,0.0284,0,no_mismatch
9454.0,9454.0,0.0,11,none,0.143,0,no_mismatch
87447.86,87447.86,0.0,55,none,0.2338,0,stuck_payment
49830.74,49830.74,0.0,87,none,0.1775,0,stuck_payment
61667.03,61667.03,0.0,96,BD,0.112,0,no_mismatch
34571.56,34571.56,0.0,85,none,0.2076,0,stuck_payment
52858.33,52858.33,0.0,78,none,0.0504,0,stuck_payment
76394.67,76394.67,0.0,23,BD,0.2115,0,no_mismatch
95253.11,95253.11,0.0,49,TD,0.2427,0,no_mismatch
67938.41,67938.41,0.0,109,none,0.0383,0,stuck_payment
29425.15,29425.15,0.0,95,none,0.1045,0,stuck_payment
92917.99,92917.99,0.0,66,none,0.0185,0,stuck_payment
61813.09,61813.09,0.0,46,BD,0.1205,0,no_mismatch
10805.69,10805.69,0.0,93,TD,0.0951,0,no_mismatch
49255.41,41655.03,15.4305,53,BD,0.127,0,no_mismatch
65697.68,65697.68,0.0,51,none,0.0975,0,stuck_payment
53689.1,53689.1,0.0,57,none,0.1154,0,stuck_payment
74734.4,54924.22,26.5074,15,TD,0.0197,0,no_mismatch
74418.01,74418.01,0.0,21,none,0.2376,0,no_mismatch
98294.58,112716.91,14.6726,103,none,0.0406,0,wrong_amount
78055.72,78055.72,0.0,93,none,0.2123,0,stuck_payment
11062.31,10991.13,0.6434,45,none,0.1942,0,wrong_amount
67863.2,67863.2,0.0,77,none,0.1142,0,stuck_payment
48644.33,48644.33,0.0,32,none,0.185,0,no_mismatch
28185.77,25956.69,7.9085,86,none,0.0576,0,wrong_amount
81014.25,81014.25,0.0,65,none,0.0553,0,stuck_payment
62927.9,65202.89,3.6152,5,TD,0.0561,0,no_mismatch
1864.37,2347.95,25.938,53,none,0.178,0,wrong_amount
22255.35,22255.35,0.0,8,none,0.1645,0,no_mismatch
26997.68,26997.68,0.0,45,none,0.0693,0,stuck_payment
18256.99,21874.57,19.8148,28,TD,0.0772,0,stuck_payment
43147.66,43147.66,0.0,63,none,0.083,1,duplicate_charge
1464.79,1464.79,0.0,111,BD,0.0965,0,no_mismatch
74318.91,74318.91,0.0,78,none,0.1661,0,stuck_payment
38466.53,38466.53,0.0,17,none,0.1544,1,duplicate_charge
96836.19,96836.19,0.0,105,TD,0.1791,0,duplicate_charge
7580.47,7580.47,0.0,44,none,0.1238,0,stuck_payment
53402.4,55451.23,3.8366,71,none,0.224,0,wrong_amount
84624.19,84624.19,0.0,45,none,0.1176,0,stuck_payment
91093.83,79642.64,12.5708,22,none,0.1772,0,wrong_amount
4639.98,4639.98,0.0,102,none,0.0556,0,stuck_payment
49553.09,49553.09,0.0,66,none,0.0497,0,stuck_payment
38476.63,38476.63,0.0,52,none,0.0597,1,duplicate_charge
57232.61,57232.61,0.0,2,none,0.1998,0,no_mismatch
70804.63,70804.63,0.0,39,none,0.0811,0,no_mismatch
11998.43,11998.43,0.0,69,TD,0.0194,0,no_mismatch
88371.89,88371.89,0.0,35,none,0.0224,0,no_mismatch
98954.67,98954.67,0.0,15,BD,0.0934,0,no_mismatch
36974.11,44799.55,21.1646,93,BD,0.2256,0,no_mismatch
98527.6,98527.6,0.0,2,none,0.0626,0,duplicate_charge
17755.85,17755.85,0.0,69,none,0.2183,0,duplicate_charge
58367.8,58367.8,0.0,89,none,0.1669,0,stuck_payment
63467.12,63467.12,0.0,105,none,0.0878,0,stuck_payment
63017.09,63017.09,0.0,51,TD,0.0656,0,no_mismatch
36927.14,36927.14,0.0,12,none,0.1203,0,stuck_payment
17693.44,17693.44,0.0,94,TD,0.0777,0,no_mismatch
88536.78,88536.78,0.0,88,none,0.0267,1,duplicate_charge
24600.86,24600.86,0.0,52,BD,0.1364,0,no_mismatch
80818.47,80818.47,0.0,49,none,0.0364,1,duplicate_charge
83068.66,83068.66,0.0,17,TD,0.0301,0,no_mismatch
62775.7,44576.47,28.9909,70,none,0.0912,0,wrong_amount
20311.93,20311.93,0.0,73,none,0.2057,0,stuck_payment
47942.95,47942.95,0.0,70,none,0.1606,0,stuck_payment
82510.0,89855.87,8.903,19,BD,0.0638,0,no_mismatch
38599.77,38599.77,0.0,37,TD,0.221,0,no_mismatch
88433.97,88433.97,0.0,15,none,0.2478,0,no_mismatch
95651.0,95651.0,0.0,10,none,0.0384,0,no_mismatch
91995.37,91995.37,0.0,78,TD,0.1129,0,stuck_payment
18218.41,18218.41,0.0,115,none,0.0824,0,stuck_payment
34903.73,44497.81,27.4873,120,TD,0.2277,0,no_mismatch
78906.73,78906.73,0.0,20,none,0.0452,0,no_mismatch
44724.87,44724.87,0.0,62,none,0.0372,0,stuck_payment
72698.1,65651.81,9.6925,24,none,0.0946,0,wrong_amount
48180.73,48180.73,0.0,78,none,0.09,0,no_mismatch
65430.03,65430.03,0.0,54,none,0.1393,0,stuck_payment
53667.63,53667.63,0.0,11,none,0.1112,0,no_mismatch
69380.55,69380.55,0.0,90,BD,0.0968,0,no_mismatch
85074.45,85074.45,0.0,61,none,0.231,1,duplicate_charge
34999.82,34999.82,0.0,111,none,0.0434,0,stuck_payment
83541.71,83541.71,0.0,120,none,0.0682,0,stuck_payment
5680.98,4041.32,28.8623,49,none,0.1771,0,wrong_amount
5502.93,6463.51,17.4558,108,none,0.048,0,wrong_amount
14213.62,14213.62,0.0,2,none,0.2053,0,no_mismatch
18324.21,18324.21,0.0,96,none,0.2377,0,stuck_payment
72283.49,72283.49,0.0,83,none,0.0788,0,stuck_payment
88127.6,68268.69,22.5343,2,none,0.1117,0,wrong_amount
45484.22,45484.22,0.0,34,none,0.1304,0,no_mismatch
42424.66,54810.0,29.1937,17,none,0.1061,1,duplicate_charge
39289.87,39289.87,0.0,72,none,0.0285,0,stuck_payment
47793.88,47793.88,0.0,52,none,0.0496,0,stuck_payment
64700.05,62595.1,3.2534,47,none,0.2132,1,duplicate_charge
28292.47,28292.47,0.0,9,TD,0.0126,0,no_mismatch
18855.61,18855.61,0.0,119,BD,0.0746,0,stuck_payment
56523.2,56523.2,0.0,102,none,0.0215,1,duplicate_charge
30929.63,30929.63,0.0,97,TD,0.1056,0,no_mismatch
75209.04,75209.04,0.0,17,none,0.0334,0,no_mismatch
74170.99,56203.0,24.2251,4,none,0.1017,0,wrong_amount
85217.51,85217.51,0.0,20,none,0.0289,0,no_mismatch
95286.55,95286.55,0.0,28,none,0.167,0,no_mismatch
16188.6,16188.6,0.0,67,none,0.1561,0,stuck_payment
76886.76,76886.76,0.0,17,none,0.0965,0,no_mismatch
43147.05,43147.05,0.0,100,none,0.0674,0,stuck_payment
60727.02,60727.02,0.0,73,none,0.1294,0,stuck_payment
14347.99,14347.99,0.0,71,none,0.2014,0,no_mismatch
49941.33,49941.33,0.0,22,none,0.0488,0,no_mismatch
36396.49,38353.84,5.3779,34,none,0.2448,0,wrong_amount
44260.33,44260.33,0.0,16,none,0.1272,0,no_mismatch
28733.84,28733.84,0.0,80,none,0.041,0,duplicate_charge
84499.08,84499.08,0.0,48,BD,0.1092,0,no_mismatch
87753.12,87753.12,0.0,6,none,0.1645,0,no_mismatch
24557.2,24557.2,0.0,2,TD,0.0353,0,wrong_amount
57056.36,57056.36,0.0,29,none,0.1209,1,no_mismatch
46641.17,46641.17,0.0,116,none,0.0362,0,stuck_payment
10924.0,10924.0,0.0,51,none,0.0579,0,stuck_payment
31796.76,31796.76,0.0,63,TD,0.1879,0,no_mismatch
45512.41,45512.41,0.0,61,BD,0.0612,0,no_mismatch
98782.29,98782.29,0.0,8,none,0.0968,0,no_mismatch
47393.62,59735.34,26.0409,35,TD,0.0523,0,no_mismatch
27463.14,34662.26,26.2138,112,none,0.0614,0,wrong_amount
18489.42,23453.69,26.8492,44,none,0.0813,0,wrong_amount
94199.97,94199.97,0.0,69,none,0.0486,0,stuck_payment
35533.77,35533.77,0.0,50,none,0.1446,0,stuck_payment
19936.14,19936.14,0.0,75,none,0.0877,0,stuck_payment
93903.01,93903.01,0.0,95,none,0.0134,0,stuck_payment
93388.56,93388.56,0.0,41,BD,0.2428,0,no_mismatch
52117.1,45072.0,13.5178,82,none,0.2427,1,no_mismatch
21940.41,21940.41,0.0,54,none,0.1959,0,stuck_payment
21692.11,21692.11,0.0,25,none,0.1484,1,duplicate_charge
81396.56,59501.07,26.8998,90,none,0.2498,0,wrong_amount
35237.72,35237.72,0.0,55,none,0.1936,0,stuck_payment
17663.8,17663.8,0.0,23,none,0.049,0,no_mismatch
28574.29,28574.29,0.0,88,none,0.078,0,stuck_payment
92521.05,92521.05,0.0,12,none,0.0349,0,no_mismatch
61664.41,61664.41,0.0,64,none,0.1597,0,stuck_payment
63389.16,63389.16,0.0,104,BD,0.0796,0,no_mismatch
22365.65,22365.65,0.0,49,BD,0.2155,0,stuck_payment
35126.31,35126.31,0.0,60,none,0.2069,0,stuck_payment
74141.19,65807.6,11.2402,65,TD,0.2211,0,no_mismatch
83864.57,83864.57,0.0,54,none,0.011,0,stuck_payment
3364.19,4162.23,23.7216,43,TD,0.1473,0,no_mismatch
55618.38,55618.38,0.0,79,none,0.2089,0,stuck_payment
57827.58,46788.97,19.0888,52,none,0.1341,0,wrong_amount
10047.83,10047.83,0.0,65,BD,0.1485,0,stuck_payment
76240.97,76240.97,0.0,108,none,0.2377,0,stuck_payment
9417.21,9417.21,0.0,81,none,0.0467,0,stuck_payment
54412.88,54412.88,0.0,74,none,0.1882,0,stuck_payment
45425.26,45425.26,0.0,46,TD,0.1666,0,no_mismatch
19463.51,19463.51,0.0,93,none,0.1987,0,stuck_payment
65959.84,65959.84,0.0,120,BD,0.0156,0,no_mismatch
86707.21,62588.69,27.816,14,BD,0.0729,0,stuck_payment
7830.4,7830.4,0.0,117,none,0.1038,0,stuck_payment
2293.5,1633.47,28.7783,27,none,0.1001,0,wrong_amount
90839.41,90839.41,0.0,24,TD,0.2269,0,no_mismatch
63158.22,63158.22,0.0,16,none,0.2485,0,no_mismatch
61439.1,61439.1,0.0,21,none,0.0711,0,no_mismatch
60650.47,60650.47,0.0,67,none,0.0466,0,stuck_payment
11567.37,11567.37,0.0,42,BD,0.03,0,no_mismatch
12745.37,12745.37,0.0,26,none,0.0937,0,no_mismatch
29502.66,29502.66,0.0,64,none,0.2371,0,stuck_payment
25084.31,31451.13,25.3817,51,BD,0.2004,0,no_mismatch
16648.75,16648.75,0.0,93,none,0.2219,0,stuck_payment
74733.22,74733.22,0.0,80,BD,0.1019,0,no_mismatch
35356.26,35356.26,0.0,105,BD,0.0501,1,duplicate_charge
51184.55,51184.55,0.0,38,none,0.2205,0,wrong_amount
53096.77,53096.77,0.0,15,TD,0.0874,0,no_mismatch
35838.68,42902.34,19.7096,19,none,0.0394,0,wrong_amount
1189.01,1189.01,0.0,60,none,0.0872,0,stuck_payment
6716.89,6716.89,0.0,28,none,0.0347,0,no_mismatch
60829.65,60829.65,0.0,111,none,0.1477,0,stuck_payment
68244.98,68244.98,0.0,105,none,0.0573,0,stuck_payment
49915.23,49915.23,0.0,54,BD,0.1187,0,no_mismatch
59157.99,59157.99,0.0,3,TD,0.1645,0,no_mismatch
98796.68,98796.68,0.0,37,BD,0.242,1,duplicate_charge
53393.35,53393.35,0.0,44,none,0.0267,1,duplicate_charge
80271.08,80271.08,0.0,36,none,0.093,1,duplicate_charge
77483.88,77483.88,0.0,7,none,0.1771,0,no_mismatch
84882.36,84882.36,0.0,16,none,0.235,0,no_mismatch
22479.03,22479.03,0.0,18,BD,0.0875,0,stuck_payment
43624.68,46127.27,5.7366,105,none,0.2475,0,wrong_amount
86814.69,86814.69,0.0,101,BD,0.0215,0,no_mismatch
26446.34,26446.34,0.0,102,none,0.0748,0,stuck_payment
13862.56,13862.56,0.0,17,none,0.0455,0,duplicate_charge
85030.35,85030.35,0.0,82,none,0.0394,0,wrong_amount
57830.68,57830.68,0.0,36,none,0.1854,0,no_mismatch
26454.82,26454.82,0.0,11,none,0.2105,0,duplicate_charge
64748.71,64748.71,0.0,89,BD,0.2432,1,duplicate_charge
1411.5,1411.5,0.0,105,none,0.127,0,stuck_payment
81418.14,81418.14,0.0,66,none,0.1925,0,stuck_payment
45456.79,38576.25,15.1364,29,none,0.1025,0,wrong_amount
62085.76,62085.76,0.0,52,TD,0.0767,0,no_mismatch
30783.96,30783.96,0.0,83,BD,0.1206,0,no_mismatch
11108.9,12645.29,13.8303,4,none,0.1374,0,wrong_amount
11920.79,11920.79,0.0,46,none,0.0461,0,stuck_payment
50841.89,46683.48,8.1791,7,none,0.1857,0,wrong_amount
29471.19,29471.19,0.0,77,TD,0.1558,0,stuck_payment
11007.54,10184.71,7.4751,29,BD,0.2248,0,no_mismatch
23952.84,23952.84,0.0,36,TD,0.1589,0,no_mismatch
39251.62,47894.2,22.0184,64,TD,0.1986,0,no_mismatch
28870.46,28870.46,0.0,94,BD,0.0544,0,no_mismatch
62249.62,62249.62,0.0,110,none,0.0673,0,stuck_payment
7038.52,5138.3,26.9974,2,none,0.1127,1,duplicate_charge
97439.65,97439.65,0.0,22,none,0.2147,0,stuck_payment
96957.2,96957.2,0.0,63,none,0.1234,1,stuck_payment
1837.34,1837.34,0.0,38,none,0.1361,0,no_mismatch
14743.64,16091.62,9.1428,58,none,0.0942,0,wrong_amount
66374.51,66374.51,0.0,59,BD,0.0946,0,no_mismatch
89148.1,89148.1,0.0,110,none,0.2125,0,stuck_payment
27066.75,27066.75,0.0,82,BD,0.2449,0,no_mismatch
65970.75,56117.54,14.9357,74,none,0.2436,0,wrong_amount
74462.08,53132.79,28.6445,36,none,0.1729,0,wrong_amount
44982.01,44982.01,0.0,68,TD,0.2285,0,no_mismatch
33186.45,33186.45,0.0,36,none,0.0199,0,no_mismatch
34393.12,34393.12,0.0,56,none,0.146,0,stuck_payment
34765.08,34677.16,0.2529,60,none,0.1356,0,duplicate_charge
55858.27,47699.8,14.6057,103,TD,0.1189,0,no_mismatch
82564.51,70467.48,14.6516,56,none,0.2102,1,duplicate_charge
13858.11,13858.11,0.0,101,none,0.1697,0,stuck_payment
15588.2,14321.7,8.1247,56,none,0.0294,0,wrong_amount
47370.46,47370.46,0.0,104,none,0.1027,0,stuck_payment
90425.87,90425.87,0.0,118,none,0.0846,0,stuck_payment
67924.43,67924.43,0.0,75,BD,0.1942,0,no_mismatch
41689.6,45504.84,9.1515,73,none,0.1207,0,wrong_amount
78262.33,78262.33,0.0,13,BD,0.1161,0,no_mismatch
93494.49,93494.49,0.0,60,none,0.122,0,stuck_payment
46182.27,46182.27,0.0,4,none,0.111,0,no_mismatch
61559.33,61559.33,0.0,32,none,0.0995,0,no_mismatch
90001.25,90001.25,0.0,7,none,0.1042,0,no_mismatch
694.69,694.69,0.0,112,none,0.2114,1,duplicate_charge
27090.47,27090.47,0.0,14,none,0.0334,0,no_mismatch
48198.64,48198.64,0.0,8,BD,0.1503,0,no_mismatch
71723.44,71723.44,0.0,67,BD,0.1877,0,no_mismatch
22432.0,22432.0,0.0,110,TD,0.1608,0,no_mismatch
93659.47,93659.47,0.0,80,none,0.0375,1,duplicate_charge
60418.69,58662.07,2.9074,14,none,0.2099,0,wrong_amount
5659.75,4972.25,12.1472,105,TD,0.2135,0,no_mismatch
61314.73,61314.73,0.0,85,none,0.1138,0,stuck_payment
18562.3,18562.3,0.0,85,TD,0.1328,0,no_mismatch
20115.07,20115.07,0.0,38,none,0.2402,0,no_mismatch
66803.2,66803.2,0.0,90,none,0.1214,0,stuck_payment
14901.84,14901.84,0.0,16,none,0.0126,0,no_mismatch
64546.39,64546.39,0.0,80,none,0.2279,0,stuck_payment
14016.42,14016.42,0.0,59,TD,0.2456,0,duplicate_charge
85598.37,85598.37,0.0,45,none,0.136,0,stuck_payment
17532.24,20982.58,19.68,59,none,0.1988,0,wrong_amount
76284.5,76284.5,0.0,51,BD,0.2114,0,no_mismatch
96259.25,96259.25,0.0,24,none,0.2326,0,stuck_payment
52590.85,57704.57,9.7236,75,none,0.1069,1,duplicate_charge
85217.92,82748.92,2.8973,64,none,0.1243,0,wrong_amount
98134.71,98134.71,0.0,94,none,0.0353,0,stuck_payment
72843.5,72843.5,0.0,54,none,0.0249,0,stuck_payment
3838.09,3838.09,0.0,57,none,0.1556,0,stuck_payment
92362.73,92362.73,0.0,90,none,0.042,0,stuck_payment
55691.18,63896.72,14.734,29,TD,0.0489,0,no_mismatch
80886.35,66760.56,17.4638,27,BD,0.0437,1,no_mismatch
77461.13,77461.13,0.0,111,BD,0.0545,0,no_mismatch
91107.75,91107.75,0.0,64,TD,0.0598,0,no_mismatch
50134.94,50134.94,0.0,116,none,0.0431,1,duplicate_charge
42808.42,42808.42,0.0,10,none,0.0405,0,no_mismatch
10181.21,10181.21,0.0,7,none,0.0894,0,no_mismatch
94067.69,94067.69,0.0,33,none,0.0959,0,no_mismatch
15870.52,15870.52,0.0,69,none,0.2148,0,stuck_payment
50054.7,50054.7,0.0,8,none,0.224,0,no_mismatch
93699.0,93699.0,0.0,84,BD,0.0911,0,no_mismatch
33520.67,33520.67,0.0,18,TD,0.206,0,no_mismatch
75758.74,75758.74,0.0,8,TD,0.0275,0,no_mismatch
90441.95,90441.95,0.0,98,none,0.093,1,duplicate_charge
41682.39,41682.39,0.0,119,BD,0.1423,0,no_mismatch
27123.79,26833.14,1.0716,84,none,0.1246,0,wrong_amount
87657.34,87657.34,0.0,120,BD,0.1957,0,no_mismatch
53465.17,53465.17,0.0,88,none,0.0143,0,stuck_payment
38773.77,38773.77,0.0,17,none,0.1124,0,no_mismatch
43851.49,43851.49,0.0,116,none,0.0565,0,duplicate_charge
5886.46,5886.46,0.0,76,BD,0.1091,0,no_mismatch
80792.73,80792.73,0.0,6,none,0.0136,0,no_mismatch
81280.93,78190.18,3.8026,37,BD,0.0939,0,no_mismatch
24500.01,24500.01,0.0,78,none,0.1678,0,stuck_payment
7730.15,7730.15,0.0,27,none,0.1865,0,no_mismatch
91518.58,91518.58,0.0,92,none,0.0981,0,stuck_payment
86910.2,86910.2,0.0,115,TD,0.1775,0,no_mismatch
5494.35,5494.35,0.0,91,none,0.1267,1,duplicate_charge
91213.72,91213.72,0.0,67,TD,0.1881,0,no_mismatch
37301.76,37301.76,0.0,19,BD,0.0664,0,no_mismatch
76442.78,76442.78,0.0,3,none,0.0181,0,duplicate_charge
38479.25,38479.25,0.0,11,BD,0.2151,0,no_mismatch
1982.96,1982.96,0.0,57,BD,0.0594,0,no_mismatch
43165.39,47117.64,9.1561,120,BD,0.1561,0,no_mismatch
92277.6,92277.6,0.0,104,none,0.062,1,duplicate_charge
72606.05,72606.05,0.0,111,none,0.185,0,stuck_payment
5806.15,6482.79,11.6538,110,none,0.1383,0,wrong_amount
71950.1,71950.1,0.0,34,TD,0.1015,0,no_mismatch
92473.65,92895.85,0.4566,11,none,0.1951,0,wrong_amount
57151.15,61854.33,8.2294,85,TD,0.1667,0,no_mismatch
1332.68,1332.68,0.0,85,none,0.0735,0,stuck_payment
46326.15,46326.15,0.0,60,BD,0.0961,0,no_mismatch
55705.18,55705.18,0.0,75,none,0.0763,0,stuck_payment
31471.25,33169.67,5.3967,34,none,0.0405,0,wrong_amount
14775.49,14775.49,0.0,7,TD,0.1671,0,no_mismatch
50721.25,50721.25,0.0,41,BD,0.1822,1,duplicate_charge
71483.5,71483.5,0.0,33,BD,0.2128,0,duplicate_charge
54090.09,50280.89,7.0423,10,none,0.0372,1,duplicate_charge
20483.79,20483.79,0.0,107,none,0.1098,0,stuck_payment
87597.73,96179.67,9.797,43,none,0.2254,0,wrong_amount
94253.71,94253.71,0.0,4,TD,0.0207,0,no_mismatch
91196.08,107859.04,18.2716,66,none,0.1881,0,wrong_amount
71312.74,71312.74,0.0,49,none,0.0178,0,stuck_payment
38170.86,38170.86,0.0,11,none,0.2401,0,no_mismatch
56583.7,56583.7,0.0,81,none,0.1103,0,stuck_payment
84774.75,84774.75,0.0,7,none,0.1682,0,no_mismatch
31762.24,26280.51,17.2586,43,TD,0.1942,0,no_mismatch
45636.54,45636.54,0.0,15,none,0.1168,0,no_mismatch
41051.59,34148.85,16.8148,118,none,0.1262,0,wrong_amount
78651.78,78651.78,0.0,106,none,0.0401,0,stuck_payment
77667.18,77667.18,0.0,75,none,0.1553,0,stuck_payment
34223.02,30028.37,12.2568,74,none,0.2215,0,wrong_amount
18073.58,18073.58,0.0,22,BD,0.0732,0,no_mismatch
93019.5,93019.5,0.0,17,none,0.2101,1,duplicate_charge
16776.87,19368.86,15.4498,116,none,0.0406,0,wrong_amount
24219.35,24219.35,0.0,44,none,0.2256,0,stuck_payment
61701.3,61701.3,0.0,6,BD,0.231,0,duplicate_charge
91076.36,91076.36,0.0,95,none,0.0794,0,stuck_payment
13547.09,10433.91,22.9804,20,none,0.1525,0,wrong_amount
64975.54,64975.54,0.0,57,TD,0.1834,0,no_mismatch
77323.33,77323.33,0.0,64,none,0.1454,0,stuck_payment
58024.84,58024.84,0.0,55,TD,0.1022,0,no_mismatch
95356.02,68321.03,28.3516,56,none,0.148,0,wrong_amount
10036.71,10036.71,0.0,16,TD,0.1268,0,no_mismatch
17015.15,17015.15,0.0,34,none,0.1908,0,no_mismatch
66676.72,62538.44,6.2065,4,none,0.0195,0,wrong_amount
53837.8,45949.52,14.6519,48,TD,0.236,0,wrong_amount
73235.73,73235.73,0.0,107,none,0.2303,0,stuck_payment
91926.45,116440.03,26.6665,34,BD,0.0428,0,duplicate_charge
66904.69,66904.69,0.0,103,BD,0.2004,0,no_mismatch
32778.86,32778.86,0.0,36,none,0.1865,0,no_mismatch
7501.44,7501.44,0.0,115,none,0.114,0,stuck_payment
79440.32,79440.32,0.0,108,none,0.211,0,stuck_payment
94923.34,94923.34,0.0,32,BD,0.1003,0,no_mismatch
67367.43,67367.43,0.0,20,none,0.0549,0,no_mismatch
13266.01,13266.01,0.0,12,none,0.2157,0,wrong_amount
419.45,348.82,16.8387,91,TD,0.1104,0,no_mismatch
38090.99,38090.99,0.0,82,none,0.1373,0,stuck_payment
87801.18,87801.18,0.0,113,TD,0.1264,0,no_mismatch
39281.78,39281.78,0.0,62,TD,0.0625,0,no_mismatch
89692.16,89692.16,0.0,54,none,0.0881,0,no_mismatch
11670.34,11670.34,0.0,41,none,0.0934,0,stuck_payment
12892.98,12892.98,0.0,108,none,0.1274,0,stuck_payment
23562.52,23562.52,0.0,65,TD,0.2142,0,no_mismatch
56269.51,56269.51,0.0,87,none,0.1039,0,stuck_payment
39928.08,39928.08,0.0,35,none,0.0625,0,no_mismatch
4658.29,4658.29,0.0,29,none,0.05,0,no_mismatch
62566.12,62566.12,0.0,79,none,0.041,0,stuck_payment
95032.83,105844.05,11.3763,117,none,0.1938,1,duplicate_charge
5016.6,5016.6,0.0,69,TD,0.0477,0,no_mismatch
